Date,Kabupaten,Price
17/09/2023,Bangkalan,Rp. 13.150
18/09/2023,Bangkalan,Rp. 13.150
19/09/2023,Bangkalan,Rp. 13.150
20/09/2023,Bangkalan,Rp. 13.150
21/09/2023,Bangkalan,Rp. 13.150
22/09/2023,Bangkalan,Rp. 13.150
23/09/2023,Bangkalan,Rp. 13.150
24/09/2023,Bangkalan,Rp. 13.150
25/09/2023,Bangkalan,Rp. 13.150
26/09/2023,Bangkalan,Rp. 13.200
27/09/2023,Bangkalan,Rp. 13.250
28/09/2023,Bangkalan,Rp. 13.250
29/09/2023,Bangkalan,Rp. 13.250
30/09/2023,Bangkalan,Rp. 13.250
01/10/2023,Bangkalan,Rp. 13.250
02/10/2023,Bangkalan,Rp. 13.250
03/10/2023,Bangkalan,Rp. 13.250
04/10/2023,Bangkalan,Rp. 13.350
05/10/2023,Bangkalan,Rp. 13.350
06/10/2023,Bangkalan,Rp. 13.350
07/10/2023,Bangkalan,Rp. 13.350
08/10/2023,Bangkalan,Rp. 13.350
09/10/2023,Bangkalan,Rp. 13.350
10/10/2023,Bangkalan,Rp. 13.350
11/10/2023,Bangkalan,Rp. 13.350
12/10/2023,Bangkalan,Rp. 13.350
13/10/2023,Bangkalan,Rp. 13.350
14/10/2023,Bangkalan,Rp. 13.350
15/10/2023,Bangkalan,Rp. 13.350
16/10/2023,Bangkalan,Rp. 13.350
17/10/2023,Bangkalan,Rp. 13.350
18/10/2023,Bangkalan,Rp. 13.400
19/10/2023,Bangkalan,Rp. 13.400
20/10/2023,Bangkalan,Rp. 13.400
21/10/2023,Bangkalan,Rp. 13.400
22/10/2023,Bangkalan,Rp. 13.400
23/10/2023,Bangkalan,Rp. 13.400
24/10/2023,Bangkalan,Rp. 13.400
25/10/2023,Bangkalan,Rp. 13.400
26/10/2023,Bangkalan,Rp. 13.400
27/10/2023,Bangkalan,Rp. 13.400
28/10/2023,Bangkalan,Rp. 13.400
29/10/2023,Bangkalan,Rp. 13.400
30/10/2023,Bangkalan,Rp. 13.400
31/10/2023,Bangkalan,Rp. 13.400
01/11/2023,Bangkalan,Rp. 13.400
02/11/2023,Bangkalan,Rp. 13.400
03/11/2023,Bangkalan,Rp. 13.400
04/11/2023,Bangkalan,Rp. 13.400
05/11/2023,Bangkalan,Rp. 13.400
06/11/2023,Bangkalan,Rp. 13.400
07/11/2023,Bangkalan,Rp. 13.400
08/11/2023,Bangkalan,Rp. 13.400
09/11/2023,Bangkalan,Rp. 13.400
10/11/2023,Bangkalan,Rp. 13.400
11/11/2023,Bangkalan,Rp. 13.400
12/11/2023,Bangkalan,Rp. 13.400
13/11/2023,Bangkalan,Rp. 13.400
14/11/2023,Bangkalan,Rp. 13.400
15/11/2023,Bangkalan,Rp. 13.450
16/11/2023,Bangkalan,Rp. 13.450
17/11/2023,Bangkalan,Rp. 13.450
18/11/2023,Bangkalan,Rp. 13.450
19/11/2023,Bangkalan,Rp. 13.450
20/11/2023,Bangkalan,Rp. 13.450
21/11/2023,Bangkalan,Rp. 13.450
22/11/2023,Bangkalan,Rp. 13.450
23/11/2023,Bangkalan,Rp. 13.450
24/11/2023,Bangkalan,Rp. 13.450
25/11/2023,Bangkalan,Rp. 13.450
26/11/2023,Bangkalan,Rp. 13.450
27/11/2023,Bangkalan,Rp. 13.450
28/11/2023,Bangkalan,Rp. 13.450
29/11/2023,Bangkalan,Rp. 13.350
30/11/2023,Bangkalan,Rp. 13.350
01/12/2023,Bangkalan,Rp. 13.350
02/12/2023,Bangkalan,Rp. 13.350
03/12/2023,Bangkalan,Rp. 13.350
04/12/2023,Bangkalan,Rp. 13.350
05/12/2023,Bangkalan,Rp. 13.350
06/12/2023,Bangkalan,Rp. 13.350
07/12/2023,Bangkalan,Rp. 13.350
08/12/2023,Bangkalan,Rp. 13.450
09/12/2023,Bangkalan,Rp. 13.450
10/12/2023,Bangkalan,Rp. 13.450
11/12/2023,Bangkalan,Rp. 13.450
12/12/2023,Bangkalan,Rp. 13.450
13/12/2023,Bangkalan,Rp. 13.350
14/12/2023,Bangkalan,Rp. 13.450
15/12/2023,Bangkalan,Rp. 13.450
16/12/2023,Bangkalan,Rp. 13.450
17/12/2023,Bangkalan,Rp. 13.450
18/12/2023,Bangkalan,Rp. 13.450
19/12/2023,Bangkalan,Rp. 13.450
20/12/2023,Bangkalan,Rp. 13.350
21/12/2023,Bangkalan,Rp. 13.350
22/12/2023,Bangkalan,Rp. 13.450
23/12/2023,Bangkalan,Rp. 13.450
24/12/2023,Bangkalan,Rp. 13.450
25/12/2023,Bangkalan,Rp. 13.450
26/12/2023,Bangkalan,Rp. 13.450
27/12/2023,Bangkalan,Rp. 13.350
28/12/2023,Bangkalan,Rp. 13.450
29/12/2023,Bangkalan,Rp. 13.450
30/12/2023,Bangkalan,Rp. 13.450
31/12/2023,Bangkalan,Rp. 13.450
01/01/2024,Bangkalan,Rp. 13.450
02/01/2024,Bangkalan,Rp. 13.450
03/01/2024,Bangkalan,Rp. 13.450
04/01/2024,Bangkalan,Rp. 13.450
05/01/2024,Bangkalan,Rp. 13.450
06/01/2024,Bangkalan,Rp. 13.450
07/01/2024,Bangkalan,Rp. 13.450
08/01/2024,Bangkalan,Rp. 13.450
09/01/2024,Bangkalan,Rp. 13.450
10/01/2024,Bangkalan,Rp. 13.450
11/01/2024,Bangkalan,Rp. 13.450
12/01/2024,Bangkalan,Rp. 13.450
13/01/2024,Bangkalan,Rp. 13.450
14/01/2024,Bangkalan,Rp. 13.450
15/01/2024,Bangkalan,Rp. 13.450
16/01/2024,Bangkalan,Rp. 13.450
17/01/2024,Bangkalan,Rp. 13.450
18/01/2024,Bangkalan,Rp. 13.450
19/01/2024,Bangkalan,Rp. 13.450
20/01/2024,Bangkalan,Rp. 13.450
21/01/2024,Bangkalan,Rp. 13.450
22/01/2024,Bangkalan,Rp. 13.450
23/01/2024,Bangkalan,Rp. 13.450
24/01/2024,Bangkalan,Rp. 13.450
25/01/2024,Bangkalan,Rp. 13.450
26/01/2024,Bangkalan,Rp. 13.450
27/01/2024,Bangkalan,Rp. 13.450
28/01/2024,Bangkalan,Rp. 13.450
29/01/2024,Bangkalan,Rp. 13.450
30/01/2024,Bangkalan,Rp. 13.450
31/01/2024,Bangkalan,Rp. 13.550
01/02/2024,Bangkalan,Rp. 13.550
02/02/2024,Bangkalan,Rp. 13.550
03/02/2024,Bangkalan,Rp. 13.550
04/02/2024,Bangkalan,Rp. 13.550
05/02/2024,Bangkalan,Rp. 13.550
06/02/2024,Bangkalan,Rp. 13.550
07/02/2024,Bangkalan,Rp. 13.550
08/02/2024,Bangkalan,Rp. 13.600
09/02/2024,Bangkalan,Rp. 13.600
10/02/2024,Bangkalan,Rp. 13.600
11/02/2024,Bangkalan,Rp. 13.600
12/02/2024,Bangkalan,Rp. 13.600
13/02/2024,Bangkalan,Rp. 13.600
14/02/2024,Bangkalan,Rp. 13.700
15/02/2024,Bangkalan,Rp. 13.700
16/02/2024,Bangkalan,Rp. 13.700
17/02/2024,Bangkalan,Rp. 13.700
18/02/2024,Bangkalan,Rp. 13.700
19/02/2024,Bangkalan,Rp. 13.700
20/02/2024,Bangkalan,Rp. 13.700
21/02/2024,Bangkalan,Rp. 13.850
22/02/2024,Bangkalan,Rp. 14.050
23/02/2024,Bangkalan,Rp. 14.050
24/02/2024,Bangkalan,Rp. 14.050
25/02/2024,Bangkalan,Rp. 14.050
26/02/2024,Bangkalan,Rp. 14.050
27/02/2024,Bangkalan,Rp. 14.050
28/02/2024,Bangkalan,Rp. 14.050
29/02/2024,Bangkalan,Rp. 14.050
01/03/2024,Bangkalan,Rp. 14.050
02/03/2024,Bangkalan,Rp. 14.050
03/03/2024,Bangkalan,Rp. 14.050
04/03/2024,Bangkalan,Rp. 14.050
05/03/2024,Bangkalan,Rp. 14.050
06/03/2024,Bangkalan,Rp. 14.250
07/03/2024,Bangkalan,Rp. 14.250
08/03/2024,Bangkalan,Rp. 14.250
09/03/2024,Bangkalan,Rp. 14.250
10/03/2024,Bangkalan,Rp. 14.250
11/03/2024,Bangkalan,Rp. 14.250
12/03/2024,Bangkalan,Rp. 14.250
13/03/2024,Bangkalan,Rp. 14.250
14/03/2024,Bangkalan,Rp. 14.250
15/03/2024,Bangkalan,Rp. 14.250
16/03/2024,Bangkalan,Rp. 14.250
17/03/2024,Bangkalan,Rp. 14.250
18/03/2024,Bangkalan,Rp. 14.250
19/03/2024,Bangkalan,Rp. 14.250
20/03/2024,Bangkalan,Rp. 14.100
21/03/2024,Bangkalan,Rp. 14.150
22/03/2024,Bangkalan,Rp. 14.150
23/03/2024,Bangkalan,Rp. 14.150
24/03/2024,Bangkalan,Rp. 14.150
25/03/2024,Bangkalan,Rp. 14.150
26/03/2024,Bangkalan,Rp. 14.150
27/03/2024,Bangkalan,Rp. 14.150
28/03/2024,Bangkalan,Rp. 14.200
29/03/2024,Bangkalan,Rp. 14.200
30/03/2024,Bangkalan,Rp. 14.200
31/03/2024,Bangkalan,Rp. 14.200
01/04/2024,Bangkalan,Rp. 14.200
02/04/2024,Bangkalan,Rp. 14.150
03/04/2024,Bangkalan,Rp. 14.150
04/04/2024,Bangkalan,Rp. 14.150
05/04/2024,Bangkalan,Rp. 14.150
06/04/2024,Bangkalan,Rp. 14.150
07/04/2024,Bangkalan,Rp. 14.150
08/04/2024,Bangkalan,Rp. 14.150
09/04/2024,Bangkalan,Rp. 14.200
10/04/2024,Bangkalan,Rp. 14.200
11/04/2024,Bangkalan,Rp. 14.200
12/04/2024,Bangkalan,Rp. 14.200
13/04/2024,Bangkalan,Rp. 14.200
14/04/2024,Bangkalan,Rp. 14.200
15/04/2024,Bangkalan,Rp. 14.200
16/04/2024,Bangkalan,Rp. 14.300
17/04/2024,Bangkalan,Rp. 14.350
18/04/2024,Bangkalan,Rp. 14.350
19/04/2024,Bangkalan,Rp. 14.350
20/04/2024,Bangkalan,Rp. 14.350
21/04/2024,Bangkalan,Rp. 14.350
22/04/2024,Bangkalan,Rp. 14.350
23/04/2024,Bangkalan,Rp. 14.350
24/04/2024,Bangkalan,Rp. 14.250
25/04/2024,Bangkalan,Rp. 14.200
26/04/2024,Bangkalan,Rp. 14.200
27/04/2024,Bangkalan,Rp. 14.200
28/04/2024,Bangkalan,Rp. 14.200
29/04/2024,Bangkalan,Rp. 14.200
30/04/2024,Bangkalan,Rp. 14.200
01/05/2024,Bangkalan,Rp. 14.200
02/05/2024,Bangkalan,Rp. 14.200
03/05/2024,Bangkalan,Rp. 14.200
04/05/2024,Bangkalan,Rp. 14.200
05/05/2024,Bangkalan,Rp. 14.200
06/05/2024,Bangkalan,Rp. 14.200
07/05/2024,Bangkalan,Rp. 14.200
08/05/2024,Bangkalan,Rp. 14.150
09/05/2024,Bangkalan,Rp. 14.150
10/05/2024,Bangkalan,Rp. 14.150
11/05/2024,Bangkalan,Rp. 14.150
12/05/2024,Bangkalan,Rp. 14.150
13/05/2024,Bangkalan,Rp. 14.150
14/05/2024,Bangkalan,Rp. 14.150
15/05/2024,Bangkalan,Rp. 14.100
16/05/2024,Bangkalan,Rp. 14.100
17/05/2024,Bangkalan,Rp. 14.100
18/05/2024,Bangkalan,Rp. 14.100
19/05/2024,Bangkalan,Rp. 14.100
20/05/2024,Bangkalan,Rp. 14.100
21/05/2024,Bangkalan,Rp. 14.100
22/05/2024,Bangkalan,Rp. 14.100
23/05/2024,Bangkalan,Rp. 14.100
24/05/2024,Bangkalan,Rp. 14.100
25/05/2024,Bangkalan,Rp. 14.100
26/05/2024,Bangkalan,Rp. 14.100
27/05/2024,Bangkalan,Rp. 14.100
28/05/2024,Bangkalan,Rp. 14.100
29/05/2024,Bangkalan,Rp. 14.000
30/05/2024,Bangkalan,Rp. 14.100
31/05/2024,Bangkalan,Rp. 14.100
01/06/2024,Bangkalan,Rp. 14.100
02/06/2024,Bangkalan,Rp. 14.100
03/06/2024,Bangkalan,Rp. 14.100
04/06/2024,Bangkalan,Rp. 14.100
05/06/2024,Bangkalan,Rp. 14.050
06/06/2024,Bangkalan,Rp. 14.150
07/06/2024,Bangkalan,Rp. 14.150
08/06/2024,Bangkalan,Rp. 14.150
09/06/2024,Bangkalan,Rp. 14.150
10/06/2024,Bangkalan,Rp. 14.150
11/06/2024,Bangkalan,Rp. 14.150
12/06/2024,Bangkalan,Rp. 14.200
13/06/2024,Bangkalan,Rp. 14.200
14/06/2024,Bangkalan,Rp. 14.200
15/06/2024,Bangkalan,Rp. 14.200
16/06/2024,Bangkalan,Rp. 14.200
17/06/2024,Bangkalan,Rp. 14.200
18/06/2024,Bangkalan,Rp. 14.200
19/06/2024,Bangkalan,Rp. 14.050
20/06/2024,Bangkalan,Rp. 14.050
21/06/2024,Bangkalan,Rp. 14.200
22/06/2024,Bangkalan,Rp. 14.200
23/06/2024,Bangkalan,Rp. 14.200
24/06/2024,Bangkalan,Rp. 14.200
25/06/2024,Bangkalan,Rp. 14.200
26/06/2024,Bangkalan,Rp. 14.150
27/06/2024,Bangkalan,Rp. 14.150
28/06/2024,Bangkalan,Rp. 14.150
29/06/2024,Bangkalan,Rp. 14.150
30/06/2024,Bangkalan,Rp. 14.150
01/07/2024,Bangkalan,Rp. 14.150
02/07/2024,Bangkalan,Rp. 14.150
03/07/2024,Bangkalan,Rp. 14.050
04/07/2024,Bangkalan,Rp. 14.150
05/07/2024,Bangkalan,Rp. 14.150
06/07/2024,Bangkalan,Rp. 14.150
07/07/2024,Bangkalan,Rp. 14.150
08/07/2024,Bangkalan,Rp. 14.150
09/07/2024,Bangkalan,Rp. 14.150
10/07/2024,Bangkalan,Rp. 14.150
11/07/2024,Bangkalan,Rp. 14.150
12/07/2024,Bangkalan,Rp. 14.150
13/07/2024,Bangkalan,Rp. 14.150
14/07/2024,Bangkalan,Rp. 14.150
15/07/2024,Bangkalan,Rp. 14.150
16/07/2024,Bangkalan,Rp. 14.150
17/07/2024,Bangkalan,Rp. 14.100
18/07/2024,Bangkalan,Rp. 14.100
19/07/2024,Bangkalan,Rp. 14.100
20/07/2024,Bangkalan,Rp. 14.100
21/07/2024,Bangkalan,Rp. 14.100
22/07/2024,Bangkalan,Rp. 14.100
23/07/2024,Bangkalan,Rp. 14.100
24/07/2024,Bangkalan,Rp. 14.100
25/07/2024,Bangkalan,Rp. 14.100
26/07/2024,Bangkalan,Rp. 14.100
27/07/2024,Bangkalan,Rp. 14.100
28/07/2024,Bangkalan,Rp. 14.100
29/07/2024,Bangkalan,Rp. 14.100
30/07/2024,Bangkalan,Rp. 14.100
31/07/2024,Bangkalan,Rp. 14.100
01/08/2024,Bangkalan,Rp. 14.100
02/08/2024,Bangkalan,Rp. 14.100
03/08/2024,Bangkalan,Rp. 14.100
04/08/2024,Bangkalan,Rp. 14.100
05/08/2024,Bangkalan,Rp. 14.100
06/08/2024,Bangkalan,Rp. 14.100
07/08/2024,Bangkalan,Rp. 14.000
08/08/2024,Bangkalan,Rp. 14.150
09/08/2024,Bangkalan,Rp. 14.150
10/08/2024,Bangkalan,Rp. 14.150
11/08/2024,Bangkalan,Rp. 14.150
12/08/2024,Bangkalan,Rp. 14.150
13/08/2024,Bangkalan,Rp. 14.150
14/08/2024,Bangkalan,Rp. 14.150
15/08/2024,Bangkalan,Rp. 14.150
16/08/2024,Bangkalan,Rp. 14.150
17/08/2024,Bangkalan,Rp. 14.150
18/08/2024,Bangkalan,Rp. 14.150
19/08/2024,Bangkalan,Rp. 14.150
20/08/2024,Bangkalan,Rp. 14.150
21/08/2024,Bangkalan,Rp. 14.100
22/08/2024,Bangkalan,Rp. 14.200
23/08/2024,Bangkalan,Rp. 14.200
24/08/2024,Bangkalan,Rp. 14.200
25/08/2024,Bangkalan,Rp. 14.200
26/08/2024,Bangkalan,Rp. 14.200
27/08/2024,Bangkalan,Rp. 14.200
28/08/2024,Bangkalan,Rp. 14.050
29/08/2024,Bangkalan,Rp. 14.200
30/08/2024,Bangkalan,Rp. 14.200
31/08/2024,Bangkalan,Rp. 14.200
01/09/2024,Bangkalan,Rp. 14.200
02/09/2024,Bangkalan,Rp. 14.200
03/09/2024,Bangkalan,Rp. 14.200
04/09/2024,Bangkalan,Rp. 14.100
05/09/2024,Bangkalan,Rp. 14.200
06/09/2024,Bangkalan,Rp. 14.200
07/09/2024,Bangkalan,Rp. 14.200
08/09/2024,Bangkalan,Rp. 14.200
09/09/2024,Bangkalan,Rp. 14.200
10/09/2024,Bangkalan,Rp. 14.200
11/09/2024,Bangkalan,Rp. 14.100
12/09/2024,Bangkalan,Rp. 14.200
13/09/2024,Bangkalan,Rp. 14.200
14/09/2024,Bangkalan,Rp. 14.200
15/09/2024,Bangkalan,Rp. 14.200
16/09/2024,Bangkalan,Rp. 14.200
17/09/2024,Bangkalan,Rp. 14.200
18/09/2024,Bangkalan,Rp. 14.200
19/09/2024,Bangkalan,Rp. 14.200
20/09/2024,Bangkalan,Rp. 14.200
21/09/2024,Bangkalan,Rp. 14.200
22/09/2024,Bangkalan,Rp. 14.200
23/09/2024,Bangkalan,Rp. 14.200
24/09/2024,Bangkalan,Rp. 14.200
25/09/2024,Bangkalan,Rp. 14.100
26/09/2024,Bangkalan,Rp. 14.250
27/09/2024,Bangkalan,Rp. 14.250
28/09/2024,Bangkalan,Rp. 14.250
29/09/2024,Bangkalan,Rp. 14.250
30/09/2024,Bangkalan,Rp. 14.250
01/10/2024,Bangkalan,Rp. 14.250
02/10/2024,Bangkalan,Rp. 14.250
03/10/2024,Bangkalan,Rp. 14.200
04/10/2024,Bangkalan,Rp. 14.200
05/10/2024,Bangkalan,Rp. 14.200
06/10/2024,Bangkalan,Rp. 14.200
07/10/2024,Bangkalan,Rp. 14.200
08/10/2024,Bangkalan,Rp. 14.200
09/10/2024,Bangkalan,Rp. 14.050
10/10/2024,Bangkalan,Rp. 14.200
11/10/2024,Bangkalan,Rp. 14.200
12/10/2024,Bangkalan,Rp. 14.200
13/10/2024,Bangkalan,Rp. 14.200
14/10/2024,Bangkalan,Rp. 14.200
15/10/2024,Bangkalan,Rp. 14.200
16/10/2024,Bangkalan,Rp. 14.200
17/10/2024,Bangkalan,Rp. 14.200
18/10/2024,Bangkalan,Rp. 14.200
19/10/2024,Bangkalan,Rp. 14.200
20/10/2024,Bangkalan,Rp. 14.200
21/10/2024,Bangkalan,Rp. 14.200
22/10/2024,Bangkalan,Rp. 14.200
23/10/2024,Bangkalan,Rp. 14.200
24/10/2024,Bangkalan,Rp. 14.200
25/10/2024,Bangkalan,Rp. 14.200
26/10/2024,Bangkalan,Rp. 14.200
27/10/2024,Bangkalan,Rp. 14.200
28/10/2024,Bangkalan,Rp. 14.200
29/10/2024,Bangkalan,Rp. 14.200
30/10/2024,Bangkalan,Rp. 14.200
31/10/2024,Bangkalan,Rp. 14.200
01/11/2024,Bangkalan,Rp. 14.200
02/11/2024,Bangkalan,Rp. 14.200
03/11/2024,Bangkalan,Rp. 14.200
04/11/2024,Bangkalan,Rp. 14.200
05/11/2024,Bangkalan,Rp. 14.200
06/11/2024,Bangkalan,Rp. 14.200
07/11/2024,Bangkalan,Rp. 14.250
08/11/2024,Bangkalan,Rp. 14.250
09/11/2024,Bangkalan,Rp. 14.250
10/11/2024,Bangkalan,Rp. 14.250
11/11/2024,Bangkalan,Rp. 14.250
12/11/2024,Bangkalan,Rp. 14.250
13/11/2024,Bangkalan,Rp. 14.200
14/11/2024,Bangkalan,Rp. 14.250
15/11/2024,Bangkalan,Rp. 14.250
16/11/2024,Bangkalan,Rp. 14.250
17/11/2024,Bangkalan,Rp. 14.250
18/11/2024,Bangkalan,Rp. 14.250
19/11/2024,Bangkalan,Rp. 14.250
20/11/2024,Bangkalan,Rp. 14.150
21/11/2024,Bangkalan,Rp. 14.250
22/11/2024,Bangkalan,Rp. 14.250
23/11/2024,Bangkalan,Rp. 14.250
24/11/2024,Bangkalan,Rp. 14.250
25/11/2024,Bangkalan,Rp. 14.250
26/11/2024,Bangkalan,Rp. 14.250
27/11/2024,Bangkalan,Rp. 14.250
28/11/2024,Bangkalan,Rp. 14.250
29/11/2024,Bangkalan,Rp. 14.250
30/11/2024,Bangkalan,Rp. 14.250
01/12/2024,Bangkalan,Rp. 14.250
02/12/2024,Bangkalan,Rp. 14.250
03/12/2024,Bangkalan,Rp. 14.250
04/12/2024,Bangkalan,Rp. 14.200
05/12/2024,Bangkalan,Rp. 14.300
06/12/2024,Bangkalan,Rp. 14.300
07/12/2024,Bangkalan,Rp. 14.300
08/12/2024,Bangkalan,Rp. 14.300
09/12/2024,Bangkalan,Rp. 14.300
10/12/2024,Bangkalan,Rp. 14.300
11/12/2024,Bangkalan,Rp. 14.150
12/12/2024,Bangkalan,Rp. 14.250
13/12/2024,Bangkalan,Rp. 14.250
14/12/2024,Bangkalan,Rp. 14.250
15/12/2024,Bangkalan,Rp. 14.250
16/12/2024,Bangkalan,Rp. 14.250
17/12/2024,Bangkalan,Rp. 14.250
18/12/2024,Bangkalan,Rp. 14.250
19/12/2024,Bangkalan,Rp. 14.250
20/12/2024,Bangkalan,Rp. 14.250
21/12/2024,Bangkalan,Rp. 14.250
22/12/2024,Bangkalan,Rp. 14.250
23/12/2024,Bangkalan,Rp. 14.250
24/12/2024,Bangkalan,Rp. 14.250
25/12/2024,Bangkalan,Rp. 14.350
26/12/2024,Bangkalan,Rp. 14.350
27/12/2024,Bangkalan,Rp. 14.350
28/12/2024,Bangkalan,Rp. 14.350
29/12/2024,Bangkalan,Rp. 14.350
30/12/2024,Bangkalan,Rp. 14.350
31/12/2024,Bangkalan,Rp. 14.350
01/01/2025,Bangkalan,Rp. 14.350
02/01/2025,Bangkalan,Rp. 14.250
03/01/2025,Bangkalan,Rp. 14.350
04/01/2025,Bangkalan,Rp. 14.350
05/01/2025,Bangkalan,Rp. 14.350
06/01/2025,Bangkalan,Rp. 14.350
07/01/2025,Bangkalan,Rp. 14.350
08/01/2025,Bangkalan,Rp. 14.250
09/01/2025,Bangkalan,Rp. 14.300
10/01/2025,Bangkalan,Rp. 14.350
11/01/2025,Bangkalan,Rp. 14.350
12/01/2025,Bangkalan,Rp. 14.350
13/01/2025,Bangkalan,Rp. 14.350
14/01/2025,Bangkalan,Rp. 14.350
15/01/2025,Bangkalan,Rp. 14.150
16/01/2025,Bangkalan,Rp. 14.250
17/01/2025,Bangkalan,Rp. 14.250
18/01/2025,Bangkalan,Rp. 14.250
19/01/2025,Bangkalan,Rp. 14.250
20/01/2025,Bangkalan,Rp. 14.250
21/01/2025,Bangkalan,Rp. 14.250
22/01/2025,Bangkalan,Rp. 14.250
23/01/2025,Bangkalan,Rp. 14.250
24/01/2025,Bangkalan,Rp. 14.250
25/01/2025,Bangkalan,Rp. 14.250
26/01/2025,Bangkalan,Rp. 14.250
27/01/2025,Bangkalan,Rp. 14.250
28/01/2025,Bangkalan,Rp. 14.250
29/01/2025,Bangkalan,Rp. 14.250
30/01/2025,Bangkalan,Rp. 14.150
31/01/2025,Bangkalan,Rp. 14.150
01/02/2025,Bangkalan,Rp. 14.150
